expanded_index,source_eps_index,equilibrium_index,equilibrium_label,pulse,t_s
8272,1378,0,p11419_20to160ms,11419,0.12732474505901337
8273,1378,0,p11419_20to160ms,11419,0.1583118736743927
8274,1379,0,p11419_20to160ms,11419,0.020228898152709007
8275,1379,0,p11419_20to160ms,11419,0.050672389566898346
8276,1379,0,p11419_20to160ms,11419,0.08002861589193344
8277,1379,0,p11419_20to160ms,11419,0.10286123305559158
8278,1379,0,p11419_20to160ms,11419,0.12732474505901337
8279,1379,0,p11419_20to160ms,11419,0.1583118736743927
8280,1380,0,p11419_20to160ms,11419,0.020228898152709007
8281,1380,0,p11419_20to160ms,11419,0.050672389566898346
8282,1380,0,p11419_20to160ms,11419,0.08002861589193344
8283,1380,0,p11419_20to160ms,11419,0.10286123305559158
8284,1380,0,p11419_20to160ms,11419,0.12732474505901337
8285,1380,0,p11419_20to160ms,11419,0.1583118736743927
8286,1381,0,p11419_20to160ms,11419,0.020228898152709007
8287,1381,0,p11419_20to160ms,11419,0.050672389566898346
8288,1381,0,p11419_20to160ms,11419,0.08002861589193344
8289,1381,0,p11419_20to160ms,11419,0.10286123305559158
8290,1381,0,p11419_20to160ms,11419,0.12732474505901337
8291,1381,0,p11419_20to160ms,11419,0.1583118736743927
8292,1382,0,p11419_20to160ms,11419,0.020228898152709007
8293,1382,0,p11419_20to160ms,11419,0.050672389566898346
8294,1382,0,p11419_20to160ms,11419,0.08002861589193344
8295,1382,0,p11419_20to160ms,11419,0.10286123305559158
8296,1382,0,p11419_20to160ms,11419,0.12732474505901337
8297,1382,0,p11419_20to160ms,11419,0.1583118736743927
8298,1383,0,p11419_20to160ms,11419,0.020228898152709007
8299,1383,0,p11419_20to160ms,11419,0.050672389566898346
8300,1383,0,p11419_20to160ms,11419,0.08002861589193344
8301,1383,0,p11419_20to160ms,11419,0.10286123305559158
8302,1383,0,p11419_20to160ms,11419,0.12732474505901337
8303,1383,0,p11419_20to160ms,11419,0.1583118736743927
8304,1384,0,p11419_20to160ms,11419,0.020228898152709007
8305,1384,0,p11419_20to160ms,11419,0.050672389566898346
8306,1384,0,p11419_20to160ms,11419,0.08002861589193344
8307,1384,0,p11419_20to160ms,11419,0.10286123305559158
8308,1384,0,p11419_20to160ms,11419,0.12732474505901337
8309,1384,0,p11419_20to160ms,11419,0.1583118736743927
8310,1385,0,p11419_20to160ms,11419,0.020228898152709007
8311,1385,0,p11419_20to160ms,11419,0.050672389566898346
8312,1385,0,p11419_20to160ms,11419,0.08002861589193344
8313,1385,0,p11419_20to160ms,11419,0.10286123305559158
8314,1385,0,p11419_20to160ms,11419,0.12732474505901337
8315,1385,0,p11419_20to160ms,11419,0.1583118736743927
8316,1386,0,p11419_20to160ms,11419,0.020228898152709007
8317,1386,0,p11419_20to160ms,11419,0.050672389566898346
8318,1386,0,p11419_20to160ms,11419,0.08002861589193344
8319,1386,0,p11419_20to160ms,11419,0.10286123305559158
8320,1386,0,p11419_20to160ms,11419,0.12732474505901337
8321,1386,0,p11419_20to160ms,11419,0.1583118736743927
8322,1387,0,p11419_20to160ms,11419,0.020228898152709007
8323,1387,0,p11419_20to160ms,11419,0.050672389566898346
8324,1387,0,p11419_20to160ms,11419,0.08002861589193344
8325,1387,0,p11419_20to160ms,11419,0.10286123305559158
8326,1387,0,p11419_20to160ms,11419,0.12732474505901337
8327,1387,0,p11419_20to160ms,11419,0.1583118736743927
8328,1388,0,p11419_20to160ms,11419,0.020228898152709007
8329,1388,0,p11419_20to160ms,11419,0.050672389566898346
8330,1388,0,p11419_20to160ms,11419,0.08002861589193344
8331,1388,0,p11419_20to160ms,11419,0.10286123305559158
8332,1388,0,p11419_20to160ms,11419,0.12732474505901337
8333,1388,0,p11419_20to160ms,11419,0.1583118736743927
8334,1389,0,p11419_20to160ms,11419,0.020228898152709007
8335,1389,0,p11419_20to160ms,11419,0.050672389566898346
8336,1389,0,p11419_20to160ms,11419,0.08002861589193344
8337,1389,0,p11419_20to160ms,11419,0.10286123305559158
8338,1389,0,p11419_20to160ms,11419,0.12732474505901337
8339,1389,0,p11419_20to160ms,11419,0.1583118736743927
8340,1390,0,p11419_20to160ms,11419,0.020228898152709007
8341,1390,0,p11419_20to160ms,11419,0.050672389566898346
8342,1390,0,p11419_20to160ms,11419,0.08002861589193344
8343,1390,0,p11419_20to160ms,11419,0.10286123305559158
8344,1390,0,p11419_20to160ms,11419,0.12732474505901337
8345,1390,0,p11419_20to160ms,11419,0.1583118736743927
8346,1391,0,p11419_20to160ms,11419,0.020228898152709007
8347,1391,0,p11419_20to160ms,11419,0.050672389566898346
8348,1391,0,p11419_20to160ms,11419,0.08002861589193344
8349,1391,0,p11419_20to160ms,11419,0.10286123305559158
8350,1391,0,p11419_20to160ms,11419,0.12732474505901337
8351,1391,0,p11419_20to160ms,11419,0.1583118736743927
8352,1392,0,p11419_20to160ms,11419,0.020228898152709007
8353,1392,0,p11419_20to160ms,11419,0.050672389566898346
8354,1392,0,p11419_20to160ms,11419,0.08002861589193344
8355,1392,0,p11419_20to160ms,11419,0.10286123305559158
8356,1392,0,p11419_20to160ms,11419,0.12732474505901337
8357,1392,0,p11419_20to160ms,11419,0.1583118736743927
8358,1393,0,p11419_20to160ms,11419,0.020228898152709007
8359,1393,0,p11419_20to160ms,11419,0.050672389566898346
8360,1393,0,p11419_20to160ms,11419,0.08002861589193344
8361,1393,0,p11419_20to160ms,11419,0.10286123305559158
8362,1393,0,p11419_20to160ms,11419,0.12732474505901337
8363,1393,0,p11419_20to160ms,11419,0.1583118736743927
8364,1394,0,p11419_20to160ms,11419,0.020228898152709007
8365,1394,0,p11419_20to160ms,11419,0.050672389566898346
8366,1394,0,p11419_20to160ms,11419,0.08002861589193344
8367,1394,0,p11419_20to160ms,11419,0.10286123305559158
8368,1394,0,p11419_20to160ms,11419,0.12732474505901337
8369,1394,0,p11419_20to160ms,11419,0.1583118736743927
8370,1395,0,p11419_20to160ms,11419,0.020228898152709007
8371,1395,0,p11419_20to160ms,11419,0.050672389566898346
8372,1395,0,p11419_20to160ms,11419,0.08002861589193344
8373,1395,0,p11419_20to160ms,11419,0.10286123305559158
8374,1395,0,p11419_20to160ms,11419,0.12732474505901337
8375,1395,0,p11419_20to160ms,11419,0.1583118736743927
8376,1396,0,p11419_20to160ms,11419,0.020228898152709007
8377,1396,0,p11419_20to160ms,11419,0.050672389566898346
8378,1396,0,p11419_20to160ms,11419,0.08002861589193344
8379,1396,0,p11419_20to160ms,11419,0.10286123305559158
8380,1396,0,p11419_20to160ms,11419,0.12732474505901337
8381,1396,0,p11419_20to160ms,11419,0.1583118736743927
8382,1397,0,p11419_20to160ms,11419,0.020228898152709007
8383,1397,0,p11419_20to160ms,11419,0.050672389566898346
8384,1397,0,p11419_20to160ms,11419,0.08002861589193344
8385,1397,0,p11419_20to160ms,11419,0.10286123305559158
8386,1397,0,p11419_20to160ms,11419,0.12732474505901337
8387,1397,0,p11419_20to160ms,11419,0.1583118736743927
8388,1398,0,p11419_20to160ms,11419,0.020228898152709007
8389,1398,0,p11419_20to160ms,11419,0.050672389566898346
8390,1398,0,p11419_20to160ms,11419,0.08002861589193344
8391,1398,0,p11419_20to160ms,11419,0.10286123305559158
8392,1398,0,p11419_20to160ms,11419,0.12732474505901337
8393,1398,0,p11419_20to160ms,11419,0.1583118736743927
8394,1399,0,p11419_20to160ms,11419,0.020228898152709007
8395,1399,0,p11419_20to160ms,11419,0.050672389566898346
8396,1399,0,p11419_20to160ms,11419,0.08002861589193344
8397,1399,0,p11419_20to160ms,11419,0.10286123305559158
8398,1399,0,p11419_20to160ms,11419,0.12732474505901337
8399,1399,0,p11419_20to160ms,11419,0.1583118736743927
8400,1400,0,p11419_20to160ms,11419,0.020228898152709007
8401,1400,0,p11419_20to160ms,11419,0.050672389566898346
8402,1400,0,p11419_20to160ms,11419,0.08002861589193344
8403,1400,0,p11419_20to160ms,11419,0.10286123305559158
8404,1400,0,p11419_20to160ms,11419,0.12732474505901337
8405,1400,0,p11419_20to160ms,11419,0.1583118736743927
8406,1401,0,p11419_20to160ms,11419,0.020228898152709007
8407,1401,0,p11419_20to160ms,11419,0.050672389566898346
8408,1401,0,p11419_20to160ms,11419,0.08002861589193344
8409,1401,0,p11419_20to160ms,11419,0.10286123305559158
8410,1401,0,p11419_20to160ms,11419,0.12732474505901337
8411,1401,0,p11419_20to160ms,11419,0.1583118736743927
8412,1402,0,p11419_20to160ms,11419,0.020228898152709007
8413,1402,0,p11419_20to160ms,11419,0.050672389566898346
8414,1402,0,p11419_20to160ms,11419,0.08002861589193344
8415,1402,0,p11419_20to160ms,11419,0.10286123305559158
8416,1402,0,p11419_20to160ms,11419,0.12732474505901337
8417,1402,0,p11419_20to160ms,11419,0.1583118736743927
8418,1403,0,p11419_20to160ms,11419,0.020228898152709007
8419,1403,0,p11419_20to160ms,11419,0.050672389566898346
8420,1403,0,p11419_20to160ms,11419,0.08002861589193344
8421,1403,0,p11419_20to160ms,11419,0.10286123305559158
8422,1403,0,p11419_20to160ms,11419,0.12732474505901337
8423,1403,0,p11419_20to160ms,11419,0.1583118736743927
8424,1404,0,p11419_20to160ms,11419,0.020228898152709007
8425,1404,0,p11419_20to160ms,11419,0.050672389566898346
8426,1404,0,p11419_20to160ms,11419,0.08002861589193344
8427,1404,0,p11419_20to160ms,11419,0.10286123305559158
8428,1404,0,p11419_20to160ms,11419,0.12732474505901337
8429,1404,0,p11419_20to160ms,11419,0.1583118736743927
8430,1405,0,p11419_20to160ms,11419,0.020228898152709007
8431,1405,0,p11419_20to160ms,11419,0.050672389566898346
8432,1405,0,p11419_20to160ms,11419,0.08002861589193344
8433,1405,0,p11419_20to160ms,11419,0.10286123305559158
8434,1405,0,p11419_20to160ms,11419,0.12732474505901337
8435,1405,0,p11419_20to160ms,11419,0.1583118736743927
8436,1406,0,p11419_20to160ms,11419,0.020228898152709007
8437,1406,0,p11419_20to160ms,11419,0.050672389566898346
8438,1406,0,p11419_20to160ms,11419,0.08002861589193344
8439,1406,0,p11419_20to160ms,11419,0.10286123305559158
8440,1406,0,p11419_20to160ms,11419,0.12732474505901337
8441,1406,0,p11419_20to160ms,11419,0.1583118736743927
8442,1407,0,p11419_20to160ms,11419,0.020228898152709007
8443,1407,0,p11419_20to160ms,11419,0.050672389566898346
8444,1407,0,p11419_20to160ms,11419,0.08002861589193344
8445,1407,0,p11419_20to160ms,11419,0.10286123305559158
8446,1407,0,p11419_20to160ms,11419,0.12732474505901337
8447,1407,0,p11419_20to160ms,11419,0.1583118736743927
8448,1408,0,p11419_20to160ms,11419,0.020228898152709007
8449,1408,0,p11419_20to160ms,11419,0.050672389566898346
8450,1408,0,p11419_20to160ms,11419,0.08002861589193344
8451,1408,0,p11419_20to160ms,11419,0.10286123305559158
8452,1408,0,p11419_20to160ms,11419,0.12732474505901337
8453,1408,0,p11419_20to160ms,11419,0.1583118736743927
8454,1409,0,p11419_20to160ms,11419,0.020228898152709007
8455,1409,0,p11419_20to160ms,11419,0.050672389566898346
8456,1409,0,p11419_20to160ms,11419,0.08002861589193344
8457,1409,0,p11419_20to160ms,11419,0.10286123305559158
8458,1409,0,p11419_20to160ms,11419,0.12732474505901337
8459,1409,0,p11419_20to160ms,11419,0.1583118736743927
8460,1410,0,p11419_20to160ms,11419,0.020228898152709007
8461,1410,0,p11419_20to160ms,11419,0.050672389566898346
8462,1410,0,p11419_20to160ms,11419,0.08002861589193344
8463,1410,0,p11419_20to160ms,11419,0.10286123305559158
8464,1410,0,p11419_20to160ms,11419,0.12732474505901337
8465,1410,0,p11419_20to160ms,11419,0.1583118736743927
8466,1411,0,p11419_20to160ms,11419,0.020228898152709007
8467,1411,0,p11419_20to160ms,11419,0.050672389566898346
8468,1411,0,p11419_20to160ms,11419,0.08002861589193344
8469,1411,0,p11419_20to160ms,11419,0.10286123305559158
8470,1411,0,p11419_20to160ms,11419,0.12732474505901337
8471,1411,0,p11419_20to160ms,11419,0.1583118736743927
8472,1412,0,p11419_20to160ms,11419,0.020228898152709007
8473,1412,0,p11419_20to160ms,11419,0.050672389566898346
8474,1412,0,p11419_20to160ms,11419,0.08002861589193344
8475,1412,0,p11419_20to160ms,11419,0.10286123305559158
8476,1412,0,p11419_20to160ms,11419,0.12732474505901337
8477,1412,0,p11419_20to160ms,11419,0.1583118736743927
8478,1413,0,p11419_20to160ms,11419,0.020228898152709007
8479,1413,0,p11419_20to160ms,11419,0.050672389566898346
8480,1413,0,p11419_20to160ms,11419,0.08002861589193344
8481,1413,0,p11419_20to160ms,11419,0.10286123305559158
8482,1413,0,p11419_20to160ms,11419,0.12732474505901337
8483,1413,0,p11419_20to160ms,11419,0.1583118736743927
8484,1414,0,p11419_20to160ms,11419,0.020228898152709007
8485,1414,0,p11419_20to160ms,11419,0.050672389566898346
8486,1414,0,p11419_20to160ms,11419,0.08002861589193344
8487,1414,0,p11419_20to160ms,11419,0.10286123305559158
8488,1414,0,p11419_20to160ms,11419,0.12732474505901337
8489,1414,0,p11419_20to160ms,11419,0.1583118736743927
8490,1415,0,p11419_20to160ms,11419,0.020228898152709007
8491,1415,0,p11419_20to160ms,11419,0.050672389566898346
8492,1415,0,p11419_20to160ms,11419,0.08002861589193344
8493,1415,0,p11419_20to160ms,11419,0.10286123305559158
8494,1415,0,p11419_20to160ms,11419,0.12732474505901337
8495,1415,0,p11419_20to160ms,11419,0.1583118736743927
8496,1416,0,p11419_20to160ms,11419,0.020228898152709007
8497,1416,0,p11419_20to160ms,11419,0.050672389566898346
8498,1416,0,p11419_20to160ms,11419,0.08002861589193344
8499,1416,0,p11419_20to160ms,11419,0.10286123305559158
8500,1416,0,p11419_20to160ms,11419,0.12732474505901337
8501,1416,0,p11419_20to160ms,11419,0.1583118736743927
8502,1417,0,p11419_20to160ms,11419,0.020228898152709007
8503,1417,0,p11419_20to160ms,11419,0.050672389566898346
8504,1417,0,p11419_20to160ms,11419,0.08002861589193344
8505,1417,0,p11419_20to160ms,11419,0.10286123305559158
8506,1417,0,p11419_20to160ms,11419,0.12732474505901337
8507,1417,0,p11419_20to160ms,11419,0.1583118736743927
8508,1418,0,p11419_20to160ms,11419,0.020228898152709007
8509,1418,0,p11419_20to160ms,11419,0.050672389566898346
8510,1418,0,p11419_20to160ms,11419,0.08002861589193344
8511,1418,0,p11419_20to160ms,11419,0.10286123305559158
8512,1418,0,p11419_20to160ms,11419,0.12732474505901337
8513,1418,0,p11419_20to160ms,11419,0.1583118736743927
8514,1419,0,p11419_20to160ms,11419,0.020228898152709007
8515,1419,0,p11419_20to160ms,11419,0.050672389566898346
8516,1419,0,p11419_20to160ms,11419,0.08002861589193344
8517,1419,0,p11419_20to160ms,11419,0.10286123305559158
8518,1419,0,p11419_20to160ms,11419,0.12732474505901337
8519,1419,0,p11419_20to160ms,11419,0.1583118736743927
8520,1420,0,p11419_20to160ms,11419,0.020228898152709007
8521,1420,0,p11419_20to160ms,11419,0.050672389566898346
8522,1420,0,p11419_20to160ms,11419,0.08002861589193344
8523,1420,0,p11419_20to160ms,11419,0.10286123305559158
8524,1420,0,p11419_20to160ms,11419,0.12732474505901337
8525,1420,0,p11419_20to160ms,11419,0.1583118736743927
8526,1421,0,p11419_20to160ms,11419,0.020228898152709007
8527,1421,0,p11419_20to160ms,11419,0.050672389566898346
8528,1421,0,p11419_20to160ms,11419,0.08002861589193344
8529,1421,0,p11419_20to160ms,11419,0.10286123305559158
8530,1421,0,p11419_20to160ms,11419,0.12732474505901337
8531,1421,0,p11419_20to160ms,11419,0.1583118736743927
8532,1422,0,p11419_20to160ms,11419,0.020228898152709007
8533,1422,0,p11419_20to160ms,11419,0.050672389566898346
8534,1422,0,p11419_20to160ms,11419,0.08002861589193344
8535,1422,0,p11419_20to160ms,11419,0.10286123305559158
8536,1422,0,p11419_20to160ms,11419,0.12732474505901337
8537,1422,0,p11419_20to160ms,11419,0.1583118736743927
8538,1423,0,p11419_20to160ms,11419,0.020228898152709007
8539,1423,0,p11419_20to160ms,11419,0.050672389566898346
8540,1423,0,p11419_20to160ms,11419,0.08002861589193344
8541,1423,0,p11419_20to160ms,11419,0.10286123305559158
8542,1423,0,p11419_20to160ms,11419,0.12732474505901337
8543,1423,0,p11419_20to160ms,11419,0.1583118736743927
8544,1424,0,p11419_20to160ms,11419,0.020228898152709007
8545,1424,0,p11419_20to160ms,11419,0.050672389566898346
8546,1424,0,p11419_20to160ms,11419,0.08002861589193344
8547,1424,0,p11419_20to160ms,11419,0.10286123305559158
8548,1424,0,p11419_20to160ms,11419,0.12732474505901337
8549,1424,0,p11419_20to160ms,11419,0.1583118736743927
8550,1425,0,p11419_20to160ms,11419,0.020228898152709007
8551,1425,0,p11419_20to160ms,11419,0.050672389566898346
8552,1425,0,p11419_20to160ms,11419,0.08002861589193344
8553,1425,0,p11419_20to160ms,11419,0.10286123305559158
8554,1425,0,p11419_20to160ms,11419,0.12732474505901337
8555,1425,0,p11419_20to160ms,11419,0.1583118736743927
8556,1426,0,p11419_20to160ms,11419,0.020228898152709007
8557,1426,0,p11419_20to160ms,11419,0.050672389566898346
8558,1426,0,p11419_20to160ms,11419,0.08002861589193344
8559,1426,0,p11419_20to160ms,11419,0.10286123305559158
8560,1426,0,p11419_20to160ms,11419,0.12732474505901337
8561,1426,0,p11419_20to160ms,11419,0.1583118736743927
8562,1427,0,p11419_20to160ms,11419,0.020228898152709007
8563,1427,0,p11419_20to160ms,11419,0.050672389566898346
8564,1427,0,p11419_20to160ms,11419,0.08002861589193344
8565,1427,0,p11419_20to160ms,11419,0.10286123305559158
8566,1427,0,p11419_20to160ms,11419,0.12732474505901337
8567,1427,0,p11419_20to160ms,11419,0.1583118736743927
8568,1428,0,p11419_20to160ms,11419,0.020228898152709007
8569,1428,0,p11419_20to160ms,11419,0.050672389566898346
8570,1428,0,p11419_20to160ms,11419,0.08002861589193344
8571,1428,0,p11419_20to160ms,11419,0.10286123305559158
8572,1428,0,p11419_20to160ms,11419,0.12732474505901337
8573,1428,0,p11419_20to160ms,11419,0.1583118736743927
8574,1429,0,p11419_20to160ms,11419,0.020228898152709007
8575,1429,0,p11419_20to160ms,11419,0.050672389566898346
8576,1429,0,p11419_20to160ms,11419,0.08002861589193344
8577,1429,0,p11419_20to160ms,11419,0.10286123305559158
8578,1429,0,p11419_20to160ms,11419,0.12732474505901337
8579,1429,0,p11419_20to160ms,11419,0.1583118736743927
8580,1430,0,p11419_20to160ms,11419,0.020228898152709007
8581,1430,0,p11419_20to160ms,11419,0.050672389566898346
8582,1430,0,p11419_20to160ms,11419,0.08002861589193344
8583,1430,0,p11419_20to160ms,11419,0.10286123305559158
8584,1430,0,p11419_20to160ms,11419,0.12732474505901337
8585,1430,0,p11419_20to160ms,11419,0.1583118736743927
8586,1431,0,p11419_20to160ms,11419,0.020228898152709007
8587,1431,0,p11419_20to160ms,11419,0.050672389566898346
8588,1431,0,p11419_20to160ms,11419,0.08002861589193344
8589,1431,0,p11419_20to160ms,11419,0.10286123305559158
8590,1431,0,p11419_20to160ms,11419,0.12732474505901337
8591,1431,0,p11419_20to160ms,11419,0.1583118736743927
8592,1432,0,p11419_20to160ms,11419,0.020228898152709007
8593,1432,0,p11419_20to160ms,11419,0.050672389566898346
8594,1432,0,p11419_20to160ms,11419,0.08002861589193344
8595,1432,0,p11419_20to160ms,11419,0.10286123305559158
8596,1432,0,p11419_20to160ms,11419,0.12732474505901337
8597,1432,0,p11419_20to160ms,11419,0.1583118736743927
8598,1433,0,p11419_20to160ms,11419,0.020228898152709007
8599,1433,0,p11419_20to160ms,11419,0.050672389566898346
8600,1433,0,p11419_20to160ms,11419,0.08002861589193344
8601,1433,0,p11419_20to160ms,11419,0.10286123305559158
8602,1433,0,p11419_20to160ms,11419,0.12732474505901337
8603,1433,0,p11419_20to160ms,11419,0.1583118736743927
8604,1434,0,p11419_20to160ms,11419,0.020228898152709007
8605,1434,0,p11419_20to160ms,11419,0.050672389566898346
8606,1434,0,p11419_20to160ms,11419,0.08002861589193344
8607,1434,0,p11419_20to160ms,11419,0.10286123305559158
8608,1434,0,p11419_20to160ms,11419,0.12732474505901337
