expanded_index,source_sample_index,equilibrium_index,equilibrium_label,pulse,t_s
6505,542,0,p11419_20to160ms,11419,0.050672389566898346
6506,542,0,p11419_20to160ms,11419,0.08002861589193344
6507,542,0,p11419_20to160ms,11419,0.10286123305559158
6508,542,0,p11419_20to160ms,11419,0.12732474505901337
6509,542,0,p11419_20to160ms,11419,0.1583118736743927
6510,542,1,p14606_15to80ms,14606,0.015336195006966591
6511,542,1,p14606_15to80ms,14606,0.027839770540595055
6512,542,1,p14606_15to80ms,14606,0.040886979550123215
6513,542,1,p14606_15to80ms,14606,0.05339055880904198
6514,542,1,p14606_15to80ms,14606,0.06643776595592499
6515,542,1,p14606_15to80ms,14606,0.0794849768280983
6516,543,0,p11419_20to160ms,11419,0.020228898152709007
6517,543,0,p11419_20to160ms,11419,0.050672389566898346
6518,543,0,p11419_20to160ms,11419,0.08002861589193344
6519,543,0,p11419_20to160ms,11419,0.10286123305559158
6520,543,0,p11419_20to160ms,11419,0.12732474505901337
6521,543,0,p11419_20to160ms,11419,0.1583118736743927
6522,543,1,p14606_15to80ms,14606,0.015336195006966591
6523,543,1,p14606_15to80ms,14606,0.027839770540595055
6524,543,1,p14606_15to80ms,14606,0.040886979550123215
6525,543,1,p14606_15to80ms,14606,0.05339055880904198
6526,543,1,p14606_15to80ms,14606,0.06643776595592499
6527,543,1,p14606_15to80ms,14606,0.0794849768280983
6528,544,0,p11419_20to160ms,11419,0.020228898152709007
6529,544,0,p11419_20to160ms,11419,0.050672389566898346
6530,544,0,p11419_20to160ms,11419,0.08002861589193344
6531,544,0,p11419_20to160ms,11419,0.10286123305559158
6532,544,0,p11419_20to160ms,11419,0.12732474505901337
6533,544,0,p11419_20to160ms,11419,0.1583118736743927
6534,544,1,p14606_15to80ms,14606,0.015336195006966591
6535,544,1,p14606_15to80ms,14606,0.027839770540595055
6536,544,1,p14606_15to80ms,14606,0.040886979550123215
6537,544,1,p14606_15to80ms,14606,0.05339055880904198
6538,544,1,p14606_15to80ms,14606,0.06643776595592499
6539,544,1,p14606_15to80ms,14606,0.0794849768280983
6540,545,0,p11419_20to160ms,11419,0.020228898152709007
6541,545,0,p11419_20to160ms,11419,0.050672389566898346
6542,545,0,p11419_20to160ms,11419,0.08002861589193344
6543,545,0,p11419_20to160ms,11419,0.10286123305559158
6544,545,0,p11419_20to160ms,11419,0.12732474505901337
6545,545,0,p11419_20to160ms,11419,0.1583118736743927
6546,545,1,p14606_15to80ms,14606,0.015336195006966591
6547,545,1,p14606_15to80ms,14606,0.027839770540595055
6548,545,1,p14606_15to80ms,14606,0.040886979550123215
6549,545,1,p14606_15to80ms,14606,0.05339055880904198
6550,545,1,p14606_15to80ms,14606,0.06643776595592499
6551,545,1,p14606_15to80ms,14606,0.0794849768280983
6552,546,0,p11419_20to160ms,11419,0.020228898152709007
6553,546,0,p11419_20to160ms,11419,0.050672389566898346
6554,546,0,p11419_20to160ms,11419,0.08002861589193344
6555,546,0,p11419_20to160ms,11419,0.10286123305559158
6556,546,0,p11419_20to160ms,11419,0.12732474505901337
6557,546,0,p11419_20to160ms,11419,0.1583118736743927
6558,546,1,p14606_15to80ms,14606,0.015336195006966591
6559,546,1,p14606_15to80ms,14606,0.027839770540595055
6560,546,1,p14606_15to80ms,14606,0.040886979550123215
6561,546,1,p14606_15to80ms,14606,0.05339055880904198
6562,546,1,p14606_15to80ms,14606,0.06643776595592499
6563,546,1,p14606_15to80ms,14606,0.0794849768280983
6564,547,0,p11419_20to160ms,11419,0.020228898152709007
6565,547,0,p11419_20to160ms,11419,0.050672389566898346
6566,547,0,p11419_20to160ms,11419,0.08002861589193344
6567,547,0,p11419_20to160ms,11419,0.10286123305559158
6568,547,0,p11419_20to160ms,11419,0.12732474505901337
6569,547,0,p11419_20to160ms,11419,0.1583118736743927
6570,547,1,p14606_15to80ms,14606,0.015336195006966591
6571,547,1,p14606_15to80ms,14606,0.027839770540595055
6572,547,1,p14606_15to80ms,14606,0.040886979550123215
6573,547,1,p14606_15to80ms,14606,0.05339055880904198
6574,547,1,p14606_15to80ms,14606,0.06643776595592499
6575,547,1,p14606_15to80ms,14606,0.0794849768280983
6576,548,0,p11419_20to160ms,11419,0.020228898152709007
6577,548,0,p11419_20to160ms,11419,0.050672389566898346
6578,548,0,p11419_20to160ms,11419,0.08002861589193344
6579,548,0,p11419_20to160ms,11419,0.10286123305559158
6580,548,0,p11419_20to160ms,11419,0.12732474505901337
6581,548,0,p11419_20to160ms,11419,0.1583118736743927
6582,548,1,p14606_15to80ms,14606,0.015336195006966591
6583,548,1,p14606_15to80ms,14606,0.027839770540595055
6584,548,1,p14606_15to80ms,14606,0.040886979550123215
6585,548,1,p14606_15to80ms,14606,0.05339055880904198
6586,548,1,p14606_15to80ms,14606,0.06643776595592499
6587,548,1,p14606_15to80ms,14606,0.0794849768280983
6588,549,0,p11419_20to160ms,11419,0.020228898152709007
6589,549,0,p11419_20to160ms,11419,0.050672389566898346
6590,549,0,p11419_20to160ms,11419,0.08002861589193344
6591,549,0,p11419_20to160ms,11419,0.10286123305559158
6592,549,0,p11419_20to160ms,11419,0.12732474505901337
6593,549,0,p11419_20to160ms,11419,0.1583118736743927
6594,549,1,p14606_15to80ms,14606,0.015336195006966591
6595,549,1,p14606_15to80ms,14606,0.027839770540595055
6596,549,1,p14606_15to80ms,14606,0.040886979550123215
6597,549,1,p14606_15to80ms,14606,0.05339055880904198
6598,549,1,p14606_15to80ms,14606,0.06643776595592499
6599,549,1,p14606_15to80ms,14606,0.0794849768280983
6600,550,0,p11419_20to160ms,11419,0.020228898152709007
6601,550,0,p11419_20to160ms,11419,0.050672389566898346
6602,550,0,p11419_20to160ms,11419,0.08002861589193344
6603,550,0,p11419_20to160ms,11419,0.10286123305559158
6604,550,0,p11419_20to160ms,11419,0.12732474505901337
6605,550,0,p11419_20to160ms,11419,0.1583118736743927
6606,550,1,p14606_15to80ms,14606,0.015336195006966591
6607,550,1,p14606_15to80ms,14606,0.027839770540595055
6608,550,1,p14606_15to80ms,14606,0.040886979550123215
6609,550,1,p14606_15to80ms,14606,0.05339055880904198
6610,550,1,p14606_15to80ms,14606,0.06643776595592499
6611,550,1,p14606_15to80ms,14606,0.0794849768280983
6612,551,0,p11419_20to160ms,11419,0.020228898152709007
6613,551,0,p11419_20to160ms,11419,0.050672389566898346
6614,551,0,p11419_20to160ms,11419,0.08002861589193344
6615,551,0,p11419_20to160ms,11419,0.10286123305559158
6616,551,0,p11419_20to160ms,11419,0.12732474505901337
6617,551,0,p11419_20to160ms,11419,0.1583118736743927
6618,551,1,p14606_15to80ms,14606,0.015336195006966591
6619,551,1,p14606_15to80ms,14606,0.027839770540595055
6620,551,1,p14606_15to80ms,14606,0.040886979550123215
6621,551,1,p14606_15to80ms,14606,0.05339055880904198
6622,551,1,p14606_15to80ms,14606,0.06643776595592499
6623,551,1,p14606_15to80ms,14606,0.0794849768280983
6624,552,0,p11419_20to160ms,11419,0.020228898152709007
6625,552,0,p11419_20to160ms,11419,0.050672389566898346
6626,552,0,p11419_20to160ms,11419,0.08002861589193344
6627,552,0,p11419_20to160ms,11419,0.10286123305559158
6628,552,0,p11419_20to160ms,11419,0.12732474505901337
6629,552,0,p11419_20to160ms,11419,0.1583118736743927
6630,552,1,p14606_15to80ms,14606,0.015336195006966591
6631,552,1,p14606_15to80ms,14606,0.027839770540595055
6632,552,1,p14606_15to80ms,14606,0.040886979550123215
6633,552,1,p14606_15to80ms,14606,0.05339055880904198
6634,552,1,p14606_15to80ms,14606,0.06643776595592499
6635,552,1,p14606_15to80ms,14606,0.0794849768280983
6636,553,0,p11419_20to160ms,11419,0.020228898152709007
6637,553,0,p11419_20to160ms,11419,0.050672389566898346
6638,553,0,p11419_20to160ms,11419,0.08002861589193344
6639,553,0,p11419_20to160ms,11419,0.10286123305559158
6640,553,0,p11419_20to160ms,11419,0.12732474505901337
6641,553,0,p11419_20to160ms,11419,0.1583118736743927
6642,553,1,p14606_15to80ms,14606,0.015336195006966591
6643,553,1,p14606_15to80ms,14606,0.027839770540595055
6644,553,1,p14606_15to80ms,14606,0.040886979550123215
6645,553,1,p14606_15to80ms,14606,0.05339055880904198
6646,553,1,p14606_15to80ms,14606,0.06643776595592499
6647,553,1,p14606_15to80ms,14606,0.0794849768280983
6648,554,0,p11419_20to160ms,11419,0.020228898152709007
6649,554,0,p11419_20to160ms,11419,0.050672389566898346
6650,554,0,p11419_20to160ms,11419,0.08002861589193344
6651,554,0,p11419_20to160ms,11419,0.10286123305559158
6652,554,0,p11419_20to160ms,11419,0.12732474505901337
6653,554,0,p11419_20to160ms,11419,0.1583118736743927
6654,554,1,p14606_15to80ms,14606,0.015336195006966591
6655,554,1,p14606_15to80ms,14606,0.027839770540595055
6656,554,1,p14606_15to80ms,14606,0.040886979550123215
6657,554,1,p14606_15to80ms,14606,0.05339055880904198
6658,554,1,p14606_15to80ms,14606,0.06643776595592499
6659,554,1,p14606_15to80ms,14606,0.0794849768280983
6660,555,0,p11419_20to160ms,11419,0.020228898152709007
6661,555,0,p11419_20to160ms,11419,0.050672389566898346
6662,555,0,p11419_20to160ms,11419,0.08002861589193344
6663,555,0,p11419_20to160ms,11419,0.10286123305559158
6664,555,0,p11419_20to160ms,11419,0.12732474505901337
6665,555,0,p11419_20to160ms,11419,0.1583118736743927
6666,555,1,p14606_15to80ms,14606,0.015336195006966591
6667,555,1,p14606_15to80ms,14606,0.027839770540595055
6668,555,1,p14606_15to80ms,14606,0.040886979550123215
6669,555,1,p14606_15to80ms,14606,0.05339055880904198
6670,555,1,p14606_15to80ms,14606,0.06643776595592499
6671,555,1,p14606_15to80ms,14606,0.0794849768280983
6672,556,0,p11419_20to160ms,11419,0.020228898152709007
6673,556,0,p11419_20to160ms,11419,0.050672389566898346
6674,556,0,p11419_20to160ms,11419,0.08002861589193344
6675,556,0,p11419_20to160ms,11419,0.10286123305559158
6676,556,0,p11419_20to160ms,11419,0.12732474505901337
6677,556,0,p11419_20to160ms,11419,0.1583118736743927
6678,556,1,p14606_15to80ms,14606,0.015336195006966591
6679,556,1,p14606_15to80ms,14606,0.027839770540595055
6680,556,1,p14606_15to80ms,14606,0.040886979550123215
6681,556,1,p14606_15to80ms,14606,0.05339055880904198
6682,556,1,p14606_15to80ms,14606,0.06643776595592499
6683,556,1,p14606_15to80ms,14606,0.0794849768280983
6684,557,0,p11419_20to160ms,11419,0.020228898152709007
6685,557,0,p11419_20to160ms,11419,0.050672389566898346
6686,557,0,p11419_20to160ms,11419,0.08002861589193344
6687,557,0,p11419_20to160ms,11419,0.10286123305559158
6688,557,0,p11419_20to160ms,11419,0.12732474505901337
6689,557,0,p11419_20to160ms,11419,0.1583118736743927
6690,557,1,p14606_15to80ms,14606,0.015336195006966591
6691,557,1,p14606_15to80ms,14606,0.027839770540595055
6692,557,1,p14606_15to80ms,14606,0.040886979550123215
6693,557,1,p14606_15to80ms,14606,0.05339055880904198
6694,557,1,p14606_15to80ms,14606,0.06643776595592499
6695,557,1,p14606_15to80ms,14606,0.0794849768280983
6696,558,0,p11419_20to160ms,11419,0.020228898152709007
6697,558,0,p11419_20to160ms,11419,0.050672389566898346
6698,558,0,p11419_20to160ms,11419,0.08002861589193344
6699,558,0,p11419_20to160ms,11419,0.10286123305559158
6700,558,0,p11419_20to160ms,11419,0.12732474505901337
6701,558,0,p11419_20to160ms,11419,0.1583118736743927
6702,558,1,p14606_15to80ms,14606,0.015336195006966591
6703,558,1,p14606_15to80ms,14606,0.027839770540595055
6704,558,1,p14606_15to80ms,14606,0.040886979550123215
6705,558,1,p14606_15to80ms,14606,0.05339055880904198
6706,558,1,p14606_15to80ms,14606,0.06643776595592499
6707,558,1,p14606_15to80ms,14606,0.0794849768280983
6708,559,0,p11419_20to160ms,11419,0.020228898152709007
6709,559,0,p11419_20to160ms,11419,0.050672389566898346
6710,559,0,p11419_20to160ms,11419,0.08002861589193344
6711,559,0,p11419_20to160ms,11419,0.10286123305559158
6712,559,0,p11419_20to160ms,11419,0.12732474505901337
6713,559,0,p11419_20to160ms,11419,0.1583118736743927
6714,559,1,p14606_15to80ms,14606,0.015336195006966591
6715,559,1,p14606_15to80ms,14606,0.027839770540595055
6716,559,1,p14606_15to80ms,14606,0.040886979550123215
6717,559,1,p14606_15to80ms,14606,0.05339055880904198
6718,559,1,p14606_15to80ms,14606,0.06643776595592499
6719,559,1,p14606_15to80ms,14606,0.0794849768280983
6720,560,0,p11419_20to160ms,11419,0.020228898152709007
6721,560,0,p11419_20to160ms,11419,0.050672389566898346
6722,560,0,p11419_20to160ms,11419,0.08002861589193344
6723,560,0,p11419_20to160ms,11419,0.10286123305559158
6724,560,0,p11419_20to160ms,11419,0.12732474505901337
6725,560,0,p11419_20to160ms,11419,0.1583118736743927
6726,560,1,p14606_15to80ms,14606,0.015336195006966591
6727,560,1,p14606_15to80ms,14606,0.027839770540595055
6728,560,1,p14606_15to80ms,14606,0.040886979550123215
6729,560,1,p14606_15to80ms,14606,0.05339055880904198
6730,560,1,p14606_15to80ms,14606,0.06643776595592499
6731,560,1,p14606_15to80ms,14606,0.0794849768280983
6732,561,0,p11419_20to160ms,11419,0.020228898152709007
6733,561,0,p11419_20to160ms,11419,0.050672389566898346
6734,561,0,p11419_20to160ms,11419,0.08002861589193344
6735,561,0,p11419_20to160ms,11419,0.10286123305559158
6736,561,0,p11419_20to160ms,11419,0.12732474505901337
6737,561,0,p11419_20to160ms,11419,0.1583118736743927
6738,561,1,p14606_15to80ms,14606,0.015336195006966591
6739,561,1,p14606_15to80ms,14606,0.027839770540595055
6740,561,1,p14606_15to80ms,14606,0.040886979550123215
6741,561,1,p14606_15to80ms,14606,0.05339055880904198
6742,561,1,p14606_15to80ms,14606,0.06643776595592499
6743,561,1,p14606_15to80ms,14606,0.0794849768280983
6744,562,0,p11419_20to160ms,11419,0.020228898152709007
6745,562,0,p11419_20to160ms,11419,0.050672389566898346
6746,562,0,p11419_20to160ms,11419,0.08002861589193344
6747,562,0,p11419_20to160ms,11419,0.10286123305559158
6748,562,0,p11419_20to160ms,11419,0.12732474505901337
6749,562,0,p11419_20to160ms,11419,0.1583118736743927
6750,562,1,p14606_15to80ms,14606,0.015336195006966591
6751,562,1,p14606_15to80ms,14606,0.027839770540595055
6752,562,1,p14606_15to80ms,14606,0.040886979550123215
6753,562,1,p14606_15to80ms,14606,0.05339055880904198
6754,562,1,p14606_15to80ms,14606,0.06643776595592499
6755,562,1,p14606_15to80ms,14606,0.0794849768280983
6756,563,0,p11419_20to160ms,11419,0.020228898152709007
6757,563,0,p11419_20to160ms,11419,0.050672389566898346
6758,563,0,p11419_20to160ms,11419,0.08002861589193344
6759,563,0,p11419_20to160ms,11419,0.10286123305559158
6760,563,0,p11419_20to160ms,11419,0.12732474505901337
6761,563,0,p11419_20to160ms,11419,0.1583118736743927
6762,563,1,p14606_15to80ms,14606,0.015336195006966591
6763,563,1,p14606_15to80ms,14606,0.027839770540595055
6764,563,1,p14606_15to80ms,14606,0.040886979550123215
6765,563,1,p14606_15to80ms,14606,0.05339055880904198
6766,563,1,p14606_15to80ms,14606,0.06643776595592499
6767,563,1,p14606_15to80ms,14606,0.0794849768280983
6768,564,0,p11419_20to160ms,11419,0.020228898152709007
6769,564,0,p11419_20to160ms,11419,0.050672389566898346
6770,564,0,p11419_20to160ms,11419,0.08002861589193344
6771,564,0,p11419_20to160ms,11419,0.10286123305559158
6772,564,0,p11419_20to160ms,11419,0.12732474505901337
6773,564,0,p11419_20to160ms,11419,0.1583118736743927
6774,564,1,p14606_15to80ms,14606,0.015336195006966591
6775,564,1,p14606_15to80ms,14606,0.027839770540595055
6776,564,1,p14606_15to80ms,14606,0.040886979550123215
6777,564,1,p14606_15to80ms,14606,0.05339055880904198
6778,564,1,p14606_15to80ms,14606,0.06643776595592499
6779,564,1,p14606_15to80ms,14606,0.0794849768280983
6780,565,0,p11419_20to160ms,11419,0.020228898152709007
6781,565,0,p11419_20to160ms,11419,0.050672389566898346
6782,565,0,p11419_20to160ms,11419,0.08002861589193344
6783,565,0,p11419_20to160ms,11419,0.10286123305559158
6784,565,0,p11419_20to160ms,11419,0.12732474505901337
6785,565,0,p11419_20to160ms,11419,0.1583118736743927
6786,565,1,p14606_15to80ms,14606,0.015336195006966591
6787,565,1,p14606_15to80ms,14606,0.027839770540595055
6788,565,1,p14606_15to80ms,14606,0.040886979550123215
6789,565,1,p14606_15to80ms,14606,0.05339055880904198
6790,565,1,p14606_15to80ms,14606,0.06643776595592499
6791,565,1,p14606_15to80ms,14606,0.0794849768280983
6792,566,0,p11419_20to160ms,11419,0.020228898152709007
6793,566,0,p11419_20to160ms,11419,0.050672389566898346
6794,566,0,p11419_20to160ms,11419,0.08002861589193344
6795,566,0,p11419_20to160ms,11419,0.10286123305559158
6796,566,0,p11419_20to160ms,11419,0.12732474505901337
6797,566,0,p11419_20to160ms,11419,0.1583118736743927
6798,566,1,p14606_15to80ms,14606,0.015336195006966591
6799,566,1,p14606_15to80ms,14606,0.027839770540595055
6800,566,1,p14606_15to80ms,14606,0.040886979550123215
6801,566,1,p14606_15to80ms,14606,0.05339055880904198
6802,566,1,p14606_15to80ms,14606,0.06643776595592499
6803,566,1,p14606_15to80ms,14606,0.0794849768280983
6804,567,0,p11419_20to160ms,11419,0.020228898152709007
6805,567,0,p11419_20to160ms,11419,0.050672389566898346
6806,567,0,p11419_20to160ms,11419,0.08002861589193344
6807,567,0,p11419_20to160ms,11419,0.10286123305559158
6808,567,0,p11419_20to160ms,11419,0.12732474505901337
6809,567,0,p11419_20to160ms,11419,0.1583118736743927
6810,567,1,p14606_15to80ms,14606,0.015336195006966591
6811,567,1,p14606_15to80ms,14606,0.027839770540595055
6812,567,1,p14606_15to80ms,14606,0.040886979550123215
6813,567,1,p14606_15to80ms,14606,0.05339055880904198
6814,567,1,p14606_15to80ms,14606,0.06643776595592499
6815,567,1,p14606_15to80ms,14606,0.0794849768280983
6816,568,0,p11419_20to160ms,11419,0.020228898152709007
6817,568,0,p11419_20to160ms,11419,0.050672389566898346
6818,568,0,p11419_20to160ms,11419,0.08002861589193344
6819,568,0,p11419_20to160ms,11419,0.10286123305559158
6820,568,0,p11419_20to160ms,11419,0.12732474505901337
6821,568,0,p11419_20to160ms,11419,0.1583118736743927
6822,568,1,p14606_15to80ms,14606,0.015336195006966591
6823,568,1,p14606_15to80ms,14606,0.027839770540595055
6824,568,1,p14606_15to80ms,14606,0.040886979550123215
6825,568,1,p14606_15to80ms,14606,0.05339055880904198
6826,568,1,p14606_15to80ms,14606,0.06643776595592499
6827,568,1,p14606_15to80ms,14606,0.0794849768280983
6828,569,0,p11419_20to160ms,11419,0.020228898152709007
6829,569,0,p11419_20to160ms,11419,0.050672389566898346
6830,569,0,p11419_20to160ms,11419,0.08002861589193344
6831,569,0,p11419_20to160ms,11419,0.10286123305559158
6832,569,0,p11419_20to160ms,11419,0.12732474505901337
6833,569,0,p11419_20to160ms,11419,0.1583118736743927
6834,569,1,p14606_15to80ms,14606,0.015336195006966591
6835,569,1,p14606_15to80ms,14606,0.027839770540595055
6836,569,1,p14606_15to80ms,14606,0.040886979550123215
6837,569,1,p14606_15to80ms,14606,0.05339055880904198
6838,569,1,p14606_15to80ms,14606,0.06643776595592499
6839,569,1,p14606_15to80ms,14606,0.0794849768280983
6840,570,0,p11419_20to160ms,11419,0.020228898152709007
6841,570,0,p11419_20to160ms,11419,0.050672389566898346
6842,570,0,p11419_20to160ms,11419,0.08002861589193344
6843,570,0,p11419_20to160ms,11419,0.10286123305559158
6844,570,0,p11419_20to160ms,11419,0.12732474505901337
6845,570,0,p11419_20to160ms,11419,0.1583118736743927
